transaction_amount,transaction_hour,account_age_days,distance_km,transactions_24h,avg_amount_7d,device_changes_30d,failed_attempts_24h,num_prior_transactions,is_new_device,email_address_match,billing_shipping_match,card_present,merchant_risk_score,velocity_score,isFraud
10.29,21,761,24.15,1,48.53,0,0,53,0,1,1,0,0.089,6.55,0
42.33,12,466,6.49,2,19.67,0,0,19,0,1,1,1,0.449,16.28,0
20.41,23,37,9.96,0,61.47,1,0,1,0,1,1,1,0.245,0.0,0
13.98,23,281,3.12,3,15.45,0,1,17,0,1,1,0,0.289,30.81,0
397.81,15,152,9.97,2,13.61,0,1,3,0,1,1,1,0.165,8.86,1
45.56,16,333,10.88,1,30.92,1,0,19,0,1,1,1,0.142,39.4,0
55.33,10,259,14.61,2,37.17,0,0,18,0,1,1,0,0.199,15.06,0
93.48,8,876,30.45,0,25.38,0,0,46,1,0,1,0,0.041,8.56,0
7.23,23,142,5.45,1,17.93,0,1,4,0,1,1,1,0.066,0.0,0
172.83,8,112,62.16,1,11.76,1,0,9,0,1,1,1,0.441,19.99,0
2.44,13,1586,28.23,1,31.14,0,0,97,0,1,1,1,0.208,2.08,0
13.89,12,1493,7.74,0,30.5,0,1,58,0,1,0,0,0.167,0.0,0
18.93,10,2515,3.86,1,22.4,0,0,45,0,1,1,0,0.056,15.65,0
53.61,11,420,1.11,3,106.33,0,0,26,0,1,0,1,0.157,11.67,0
37.29,21,60,4.01,2,15.68,1,0,4,0,1,1,1,0.141,33.71,0
25.36,2,1061,32.38,1,138.71,0,0,49,0,1,1,0,0.119,12.18,0
29.61,0,78,5.18,1,21.55,1,0,5,0,1,1,1,0.328,24.62,0
11.27,7,85,2.23,0,65.86,1,1,7,0,1,1,1,0.081,5.42,0
6.7,18,107,0.34,0,35.49,1,0,5,0,1,1,1,0.258,6.23,0
61.96,12,530,5.3,1,73.62,0,0,20,0,1,1,0,0.542,16.34,0
59.96,6,57,3.65,0,148.72,0,0,2,0,1,1,1,0.25,20.83,0
146.13,12,753,1.62,1,34.16,0,0,60,0,1,1,1,0.083,5.82,0
13.6,5,30,45.27,1,14.27,0,0,1,0,1,1,1,0.156,26.18,0
59.91,2,59,4.67,1,7.87,0,0,2,1,1,1,1,0.081,11.38,0
22.56,5,285,0.09,2,18.7,0,0,13,0,1,1,0,0.192,31.75,0
98.54,2,238,43.31,2,72.01,0,0,16,0,1,1,1,0.297,20.87,0
83.26,12,2288,12.96,1,77.02,0,0,84,0,1,1,1,0.273,0.57,0
37.01,12,1704,1.3,1,72.28,0,0,98,0,1,1,1,0.414,5.62,0
21.34,12,105,0.48,2,23.81,0,0,7,0,1,0,1,0.173,26.18,0
78.33,0,1466,1.71,2,63.58,0,0,88,0,1,1,0,0.121,8.81,0
57.22,7,589,13.43,0,41.45,2,0,10,0,0,1,0,0.436,31.99,0
15.11,4,263,0.96,3,14.13,0,0,15,0,1,1,0,0.351,34.45,0
7.94,19,673,12.59,1,19.53,0,0,31,0,0,1,0,0.175,14.28,0
22.45,16,1152,15.86,1,119.42,1,0,23,0,1,1,0,0.06,5.44,0
136.38,8,99,2.4,3,8.7,0,0,9,0,1,1,1,0.271,27.09,0
94.3,12,109,10.05,0,62.8,0,0,7,0,1,1,1,0.259,9.82,0
9.85,12,263,49.81,2,11.89,0,0,24,0,1,1,0,0.096,23.91,0
9.32,4,93,27.16,3,30.38,0,0,3,1,0,1,1,0.275,20.51,0
107.2,13,223,19.28,2,99.97,0,0,20,0,1,0,1,0.156,8.77,0
9.63,10,519,10.94,0,40.39,0,0,27,0,1,1,1,0.176,3.56,0
49.86,13,838,7.52,1,26.63,0,0,36,0,1,1,1,0.103,16.39,0
16.18,6,180,9.01,1,23.27,0,1,15,0,0,1,1,0.021,0.0,0
150.96,23,165,21.7,0,80.94,0,0,3,0,1,1,0,0.061,0.0,0
13.87,16,756,12.12,3,49.55,0,0,58,1,1,1,1,0.211,23.4,0
94.01,3,240,21.7,0,69.45,1,1,21,0,1,1,1,0.061,5.39,0
36.05,9,853,52.53,2,62.08,0,0,76,0,1,1,1,0.143,13.39,0
38.56,9,2509,15.35,0,56.2,0,0,48,0,1,1,1,0.163,0.0,0
4.18,14,1948,13.86,1,34.87,0,0,175,0,1,1,1,0.134,8.98,0
3.31,19,543,7.82,2,15.82,0,0,41,0,1,1,0,0.106,19.99,0
24.03,11,235,3.29,2,40.29,0,0,20,0,1,1,1,0.169,13.4,0
38.36,8,34,7.03,2,22.38,0,0,2,0,1,1,0,0.148,0.0,0
9.73,2,670,11.01,3,7.33,0,2,52,0,1,1,0,0.098,35.43,1
10.09,14,1908,0.53,2,100.3,1,0,129,0,1,1,0,0.152,25.04,0
52.53,11,35,9.69,1,11.66,0,0,1,0,1,1,1,0.203,18.86,0
52.61,14,3,29.72,4,20.2,0,0,0,0,1,1,1,0.035,33.05,0
26.11,0,891,56.34,1,13.02,0,0,23,0,1,1,1,0.219,6.24,0
65.38,14,54,29.02,2,14.21,0,0,1,0,1,1,0,0.201,14.09,0
9.26,10,43,2.83,2,12.12,0,0,3,0,1,1,0,0.062,3.64,0
20.99,4,1206,2.53,3,18.94,0,0,87,0,1,1,1,0.169,18.22,0
155.69,6,41,7.5,0,32.47,0,0,3,0,1,1,1,0.149,2.86,0
32.08,11,61,3.83,0,34.48,0,0,4,0,1,1,0,0.095,7.28,0
34.0,19,421,16.9,1,52.49,1,0,10,0,0,1,1,0.052,20.48,0
300.65,5,707,1.33,1,19.42,1,0,63,0,1,1,0,0.261,15.02,1
7.39,21,255,8.8,1,3.41,0,0,6,0,1,1,1,0.137,7.93,0
66.45,2,273,4.93,0,63.79,0,1,14,0,1,1,1,0.351,0.0,0
158.22,9,501,13.57,1,56.54,0,1,34,0,1,1,1,0.244,28.25,0
21.65,20,352,23.92,0,16.45,0,0,24,0,1,1,0,0.156,17.66,0
70.78,21,9,38.57,0,51.64,0,0,0,0,1,0,1,0.133,0.0,0
11.22,3,60,49.8,3,32.29,0,0,2,1,1,1,1,0.096,26.42,0
15.08,12,436,6.49,0,32.76,0,0,18,0,1,1,0,0.087,0.0,0
44.03,18,789,29.05,1,35.88,0,0,77,1,1,0,1,0.304,4.98,0
66.59,4,720,13.45,1,12.18,0,0,32,0,1,1,1,0.077,19.15,0
91.92,22,674,17.68,1,16.48,0,1,43,0,1,1,0,0.022,11.36,0
143.97,21,738,28.57,2,37.6,0,0,47,0,1,1,1,0.075,4.5,0
28.01,17,23,2.09,1,25.85,0,0,1,1,1,1,0,0.502,12.3,0
98.85,0,1127,44.18,3,26.51,0,0,77,0,1,1,0,0.047,21.05,0
21.28,20,1100,11.89,1,62.25,0,0,42,0,1,1,0,0.297,4.43,0
73.85,20,380,6.14,4,3.32,1,0,17,0,1,1,0,0.253,37.94,0
36.87,15,143,6.2,0,69.51,0,0,3,1,1,1,0,0.327,0.0,0
46.79,15,448,20.85,1,29.15,0,0,28,0,0,1,1,0.206,10.84,0
45.76,15,408,17.03,1,26.1,1,0,14,0,1,1,1,0.179,25.8,0
6.02,21,126,19.61,0,35.51,1,0,3,0,1,0,0,0.191,0.0,0
9.74,18,462,4.38,0,19.73,0,0,39,1,1,0,1,0.208,0.0,0
33.2,15,798,2.8,2,11.38,0,0,51,0,1,1,1,0.053,23.18,0
5.54,0,820,19.19,0,45.61,0,0,51,0,1,0,0,0.063,2.94,0
68.8,19,31,5.32,1,101.38,0,0,0,0,1,1,1,0.298,2.48,0
71.63,19,110,3.77,0,65.35,0,0,5,0,1,1,1,0.251,0.0,0
41.56,9,552,3.62,2,64.04,0,0,34,0,1,1,1,0.211,11.19,0
9.77,1,982,2.41,0,7.88,0,0,52,0,0,1,0,0.13,0.0,0
119.12,13,368,8.35,0,52.14,0,1,22,0,1,0,0,0.01,3.32,0
229.8,7,615,4.54,1,18.49,0,0,11,0,1,1,0,0.092,14.93,0
34.71,5,11,33.65,0,16.86,1,0,0,0,1,1,1,0.338,3.25,0
49.93,2,469,17.53,3,26.01,0,1,16,0,1,1,0,0.073,22.94,0
36.66,15,1634,20.43,2,82.58,1,0,78,0,1,1,1,0.342,32.26,0
50.93,16,541,7.75,0,13.12,1,0,51,0,1,1,0,0.068,13.21,0
26.59,11,1277,13.75,0,20.16,0,0,78,0,1,1,1,0.349,6.0,0
28.95,18,417,10.42,1,8.92,0,2,15,0,1,1,1,0.162,0.0,0
74.12,23,927,2.75,0,6.34,2,0,70,0,0,1,0,0.233,31.27,0
312.82,19,66,0.74,0,20.29,0,1,2,0,1,1,1,0.501,0.0,1
7.39,2,66,17.26,2,65.4,0,1,1,0,1,1,0,0.14,27.22,0
27.01,12,64,1.94,1,70.49,1,1,2,0,0,1,0,0.057,12.76,0
9.2,15,336,0.89,1,32.0,1,0,13,0,1,1,1,0.285,15.69,0
147.23,10,200,8.75,1,28.15,0,0,10,0,1,1,1,0.147,11.11,0
16.65,19,635,20.09,1,16.22,0,1,48,0,1,1,1,0.267,15.82,0
7.08,15,1165,21.97,3,7.29,1,0,75,0,1,1,1,0.358,18.37,0
56.72,19,483,31.01,2,8.86,0,1,27,0,1,0,0,0.051,0.0,0
171.45,1,120,3.33,2,76.08,0,0,11,0,1,1,1,0.026,8.63,0
58.18,3,1336,63.63,2,9.01,0,0,25,0,1,1,0,0.179,19.63,0
36.77,3,375,21.61,2,6.66,0,0,18,0,1,1,1,0.348,10.47,0
45.11,16,636,2.57,2,14.12,0,0,46,0,1,1,1,0.055,20.69,0
123.33,0,1106,27.56,1,5.55,0,1,47,0,1,1,0,0.242,12.92,0
12.5,0,2294,10.37,2,62.1,1,0,129,0,1,1,0,0.267,23.51,0
26.79,4,353,1.03,2,25.37,0,0,6,0,1,1,0,0.493,17.62,0
19.05,21,825,2.12,3,18.64,0,1,27,0,1,1,1,0.085,32.38,0
9.32,11,418,8.53,2,36.88,0,0,9,0,1,1,0,0.024,16.71,0
21.58,5,333,11.34,1,49.29,1,0,32,0,1,1,1,0.034,17.55,0
90.71,5,386,44.2,0,28.2,0,0,30,0,1,1,1,0.226,17.52,0
52.8,16,331,3.64,0,26.85,0,0,23,0,1,1,1,0.505,0.0,0
57.07,21,273,9.64,1,9.45,0,0,4,0,1,1,1,0.288,17.13,0
34.69,12,643,3.84,1,15.67,1,0,35,0,1,1,0,0.045,17.0,0
50.57,7,144,12.26,3,46.44,0,0,10,0,1,1,0,0.311,25.31,0
13.46,23,479,36.01,2,26.26,0,0,32,0,1,1,0,0.372,11.09,0
21.99,11,624,12.58,0,72.52,0,0,37,0,1,1,1,0.163,0.0,0
36.31,14,1113,10.7,1,54.58,0,0,95,1,1,1,1,0.165,5.7,0
39.55,18,202,20.8,2,5.43,1,0,9,0,1,1,0,0.085,23.9,0
41.27,20,985,2.4,0,38.54,0,0,85,0,0,1,0,0.442,0.0,0
26.09,19,1453,35.41,0,26.55,0,0,71,0,1,1,1,0.172,1.03,0
20.54,16,523,12.93,4,5.88,0,0,34,0,1,1,1,0.164,36.13,0
704.7,8,738,17.39,1,5.14,0,0,44,0,1,1,1,0.14,12.46,1
74.2,20,260,25.64,2,15.11,0,0,13,1,1,1,0,0.385,21.32,0
45.29,17,1520,15.12,2,19.43,1,0,59,0,1,1,0,0.424,36.51,0
23.73,1,556,15.38,1,49.32,0,0,30,0,1,1,1,0.093,18.09,0
19.08,10,186,19.62,1,11.18,0,0,4,0,1,1,0,0.094,15.3,0
26.29,22,259,0.8,0,103.05,0,0,11,0,1,1,1,0.079,0.0,0
40.16,19,481,7.22,2,45.57,0,1,31,0,0,1,0,0.108,17.53,0
4.57,16,133,49.43,4,23.72,0,0,2,1,1,1,1,0.268,34.45,1
6.24,20,701,4.47,4,36.24,0,0,55,0,1,1,1,0.522,32.86,0
15.85,17,127,11.72,0,121.4,0,0,8,0,1,1,1,0.137,0.0,0
36.86,14,448,2.89,1,22.36,0,0,43,0,0,1,0,0.105,7.1,0
23.59,6,597,5.86,1,22.8,0,0,14,0,0,0,0,0.053,0.0,0
131.38,15,982,18.94,5,40.14,0,1,34,0,1,1,1,0.075,33.17,1
6.8,0,662,15.45,0,10.51,0,0,40,0,1,0,0,0.079,4.41,0
14.14,17,802,8.02,2,25.95,1,0,45,0,1,1,1,0.078,37.02,0
137.02,21,1221,41.73,3,15.77,1,1,71,0,1,0,0,0.312,29.28,0
34.16,7,455,22.38,2,52.78,0,0,20,0,1,1,1,0.155,22.73,0
72.59,6,936,4.68,1,25.43,0,0,83,0,0,1,1,0.283,9.22,0
233.05,1,132,9.39,3,51.73,0,0,2,0,1,1,0,0.27,41.38,1
14.97,11,843,31.56,0,21.94,1,1,75,0,1,1,1,0.06,24.85,0
27.13,15,125,0.34,3,8.31,0,0,10,0,1,1,1,0.38,23.49,0
22.82,8,1364,13.06,2,93.51,0,0,112,0,1,1,1,0.365,11.91,0
4.24,19,200,3.96,0,13.12,1,0,18,0,1,0,0,0.175,8.79,0
21.97,10,94,0.99,5,28.43,1,0,6,1,1,1,1,0.328,51.67,0
72.32,14,80,36.6,0,34.0,0,1,7,0,1,1,1,0.153,0.0,0
51.45,2,104,25.42,1,53.0,1,1,5,0,1,1,1,0.336,10.87,0
55.65,22,297,3.07,0,87.79,1,0,21,0,1,0,0,0.132,10.87,0
20.58,20,369,27.21,4,20.61,1,0,15,0,1,1,1,0.243,51.02,0
15.55,12,1225,2.37,1,12.68,0,0,102,0,1,1,1,0.156,0.0,0
106.62,20,240,9.7,3,4.22,0,1,4,0,1,1,0,0.119,24.21,0
18.22,12,123,19.41,1,23.21,0,0,10,0,0,1,1,0.184,9.55,0
40.21,1,681,11.45,1,4.05,0,0,18,0,1,0,0,0.058,17.62,0
35.28,5,72,28.54,1,11.41,0,0,2,0,1,1,0,0.1,5.66,0
129.25,5,1114,14.39,1,24.48,0,0,88,0,1,1,1,0.162,19.99,0
79.16,11,263,8.48,0,84.9,0,0,9,0,1,0,0,0.122,0.0,0
8.2,3,476,38.89,3,22.53,0,1,27,0,1,1,0,0.285,24.43,0
9.14,4,103,0.55,0,48.82,0,0,5,0,1,1,0,0.246,4.49,0
53.46,22,79,10.05,0,27.14,0,0,3,0,1,1,1,0.242,5.18,0
28.1,7,802,16.22,1,25.77,2,0,75,0,1,1,1,0.241,27.97,0
19.01,5,281,27.12,0,57.81,0,1,17,0,1,1,0,0.327,0.0,0
82.73,20,2162,11.69,2,32.83,0,0,165,0,1,1,1,0.182,0.85,0
36.14,2,371,32.51,1,18.35,0,0,33,0,1,1,1,0.287,0.81,0
31.58,22,934,8.33,2,70.51,0,0,63,0,1,1,0,0.105,0.0,0
65.35,7,1955,5.72,3,16.77,0,0,145,0,1,1,0,0.284,25.53,0
20.59,18,165,54.64,2,11.36,0,0,8,0,1,1,0,0.18,19.7,0
143.81,20,807,16.5,0,10.16,0,0,80,0,1,1,1,0.122,13.25,0
13.63,10,11,8.32,2,19.18,0,1,0,0,1,1,1,0.109,15.78,0
57.8,17,569,31.58,1,27.96,0,0,55,0,1,1,1,0.1,5.49,0
125.69,9,684,17.24,1,33.83,1,0,18,0,1,1,1,0.16,19.54,0
7.56,19,324,15.24,2,22.02,0,0,6,0,1,1,1,0.304,23.29,0
21.26,11,88,19.56,0,20.06,0,0,5,0,1,0,0,0.062,0.0,0
93.9,19,479,20.11,1,33.5,0,1,37,0,0,1,1,0.213,13.27,0
95.32,7,1139,10.19,2,60.44,0,0,98,0,1,1,1,0.026,12.36,0
25.24,18,1339,8.15,1,2.04,1,0,117,0,1,1,0,0.335,21.34,0
14.37,20,685,36.0,2,5.56,0,0,27,0,1,1,1,0.363,19.67,0
77.94,15,153,10.31,2,56.18,0,0,12,0,1,0,1,0.129,29.13,1
97.86,20,1021,3.65,3,19.08,0,0,30,0,1,1,1,0.182,8.68,0
9.35,17,1098,11.06,0,51.23,0,1,65,0,1,0,0,0.247,8.12,0
8.99,8,229,0.53,1,8.86,0,0,8,0,1,1,1,0.24,0.0,0
37.53,3,101,19.27,1,25.69,1,0,3,0,1,1,0,0.165,18.61,0
56.22,8,1038,2.04,1,9.3,0,0,43,0,1,1,0,0.346,12.15,0
22.22,1,1082,1.78,1,35.07,0,0,45,0,1,1,1,0.074,5.31,0
59.1,8,53,43.88,1,20.1,0,0,2,0,1,1,1,0.085,13.58,0
14.73,8,1705,22.21,2,7.88,0,0,158,0,1,1,1,0.062,17.78,0
3.62,17,381,8.02,2,41.82,0,0,28,0,1,1,1,0.218,18.26,0
19.61,10,2536,4.11,4,40.5,0,0,43,0,1,1,1,0.257,32.31,0
31.92,12,294,27.82,1,20.74,0,0,14,0,0,1,1,0.062,2.79,0
22.74,5,381,51.91,0,17.12,1,0,11,0,1,1,1,0.225,14.72,0
9.41,8,155,10.65,1,55.73,0,0,11,0,1,1,0,0.197,14.72,0
4.88,15,1146,13.02,2,34.81,0,0,112,0,1,1,1,0.075,5.39,0
17.92,3,293,4.18,3,25.82,0,0,17,0,1,1,1,0.064,24.5,0
73.53,1,843,13.35,1,9.98,3,0,82,0,1,1,1,0.335,39.13,0
105.24,6,42,7.68,3,128.4,1,0,1,0,1,1,1,0.284,22.88,1
98.27,14,776,28.02,3,25.24,0,0,50,0,1,1,1,0.094,19.62,0
13.25,5,337,7.1,0,101.72,0,0,20,0,1,1,1,0.243,0.0,0
9.45,10,3,15.7,1,16.85,0,0,0,0,1,1,0,0.458,17.8,0
49.24,19,128,3.41,1,19.37,0,0,4,0,1,1,1,0.069,24.74,0
56.55,16,108,1.43,2,17.46,0,0,4,0,1,0,1,0.129,21.16,0
44.71,3,697,0.62,2,30.63,0,0,32,0,1,1,0,0.319,27.39,0
4.0,18,324,8.06,2,26.35,0,0,21,0,1,1,1,0.174,18.77,0
12.59,6,87,2.68,1,45.92,0,0,2,0,1,1,1,0.186,13.85,0
29.09,10,148,75.49,2,22.38,1,1,14,0,1,1,0,0.022,40.35,0
48.78,12,351,24.02,3,35.9,1,0,19,0,1,1,1,0.009,36.59,0
64.54,20,10,17.73,1,40.91,0,0,0,0,1,1,1,0.247,13.92,1
34.61,2,276,24.39,2,8.39,0,0,14,0,1,1,1,0.309,19.86,0
41.71,13,567,4.57,1,11.06,0,0,27,0,1,1,1,0.02,5.38,0
32.62,1,365,31.71,0,9.9,0,0,19,0,1,1,1,0.305,2.41,0
59.48,17,456,81.52,2,45.9,0,1,16,0,1,1,0,0.055,5.97,0
40.97,4,198,5.13,1,66.19,0,0,5,0,1,1,0,0.249,12.58,0
32.0,12,101,62.65,1,18.26,1,1,5,0,1,1,0,0.128,23.06,0
22.91,12,830,5.79,0,42.05,0,0,60,0,1,1,1,0.325,9.9,0
32.5,23,1180,0.18,1,18.41,0,0,54,0,1,1,0,0.092,12.11,0
48.65,23,357,6.86,3,45.59,0,0,9,0,1,1,1,0.021,29.25,0
39.15,13,182,89.96,0,280.63,0,1,10,0,1,1,1,0.137,0.0,0
43.85,11,358,15.12,2,94.11,0,1,21,0,1,1,0,0.073,18.67,0
114.75,20,1056,17.83,4,79.51,0,1,32,1,1,0,1,0.144,30.83,1
39.06,12,588,4.08,3,113.59,0,0,26,0,1,1,0,0.317,29.01,0
15.66,17,978,2.37,3,41.05,0,0,80,0,1,1,1,0.348,25.12,0
72.5,12,199,32.51,2,66.56,0,0,3,0,1,1,0,0.353,17.84,1
7.64,3,622,8.0,2,17.99,0,0,15,0,0,1,1,0.025,11.32,0
10.16,22,529,0.06,3,48.35,0,0,39,0,1,1,0,0.18,28.06,0
41.92,21,424,5.23,4,12.78,1,0,27,0,1,1,1,0.037,35.72,0
50.22,9,376,3.27,2,92.65,0,0,24,0,1,1,1,0.148,16.22,0
8.63,22,400,13.89,0,13.16,0,0,21,0,1,1,1,0.212,5.52,0
20.43,4,947,21.17,1,25.2,0,0,22,0,1,1,1,0.213,15.63,0
16.34,17,1238,10.32,2,19.84,0,0,26,0,1,1,1,0.394,15.65,0
18.42,7,60,3.09,2,28.88,1,0,2,0,1,1,1,0.174,24.84,0
76.98,13,421,0.9,1,40.49,0,0,9,0,1,1,1,0.063,5.33,0
60.73,1,1253,5.64,0,7.23,1,0,79,0,1,1,1,0.191,12.54,0
29.4,7,72,24.6,1,27.02,1,1,5,0,1,1,1,0.103,11.51,1
17.36,15,266,8.16,1,77.89,0,0,18,0,1,1,0,0.203,0.0,0
7.77,6,47,4.36,1,26.37,0,0,3,0,1,1,1,0.114,4.11,0
123.99,2,60,0.31,1,50.02,0,0,5,0,1,1,0,0.336,15.88,0
54.17,3,1172,10.28,0,5.9,0,0,114,1,1,1,0,0.234,0.0,0
14.78,6,295,17.32,2,12.68,1,0,11,1,1,1,0,0.344,15.32,0
61.53,3,584,3.17,1,102.56,0,0,23,0,1,1,0,0.172,1.81,0
27.93,8,75,11.56,2,14.67,1,1,5,0,1,1,0,0.233,36.86,0
22.49,22,11,8.19,1,18.42,1,0,1,0,1,1,1,0.2,7.8,0
46.3,16,1106,18.26,2,22.3,0,0,56,0,1,1,0,0.099,24.37,0
14.27,16,427,29.56,2,20.07,0,0,13,0,1,1,1,0.144,8.2,0
21.25,19,10,5.5,1,2.42,0,0,0,0,1,1,0,0.327,11.08,0
33.83,13,2436,35.27,2,49.46,0,0,118,0,1,1,0,0.13,21.3,0
18.18,13,339,18.41,1,37.94,0,0,7,0,1,1,1,0.14,17.1,0
58.5,12,323,0.57,0,54.27,0,0,25,0,1,1,1,0.267,6.55,0
194.23,3,485,23.5,5,33.95,0,0,24,0,1,1,1,0.139,41.04,0
14.09,12,4,10.24,1,16.4,0,0,0,0,1,1,1,0.082,6.81,0
5.67,20,421,43.63,0,37.16,0,0,31,0,1,1,0,0.211,10.83,0
4.05,16,496,5.87,2,16.45,0,1,42,0,1,1,1,0.477,13.77,0
25.78,14,176,13.42,2,38.07,0,0,12,0,1,1,0,0.174,25.55,0
15.44,17,649,46.9,1,67.45,0,0,61,0,1,1,1,0.039,1.58,0
36.89,10,237,4.74,1,59.83,1,0,13,0,1,0,0,0.04,11.07,0
34.21,3,633,9.58,1,22.12,1,0,38,0,1,1,1,0.068,15.51,0
6.03,19,78,20.94,2,9.47,0,0,3,0,1,1,1,0.079,30.91,0
4.88,10,1225,17.62,1,34.75,0,0,33,0,1,1,1,0.261,1.54,0
40.28,9,1058,27.37,2,28.93,2,1,73,0,1,1,1,0.147,36.18,0
34.31,21,82,11.0,0,16.06,1,0,3,0,1,1,1,0.092,14.11,0
19.57,12,1394,5.76,1,65.22,0,0,106,0,1,1,1,0.103,19.35,0
5.71,21,408,11.49,2,31.91,0,0,27,0,1,1,1,0.048,12.18,0
48.01,7,605,6.46,2,48.74,1,0,24,0,1,1,1,0.176,15.58,0
106.9,12,917,2.91,1,3.85,0,0,57,0,1,1,0,0.033,6.81,0
39.57,8,44,12.14,2,4.36,0,0,4,1,1,1,1,0.083,16.0,0
12.84,0,93,0.74,3,45.52,0,0,8,0,1,1,0,0.334,8.46,0
31.33,0,172,0.56,0,46.27,0,0,8,1,1,1,1,0.247,0.0,0
7.64,14,324,1.0,2,13.05,1,0,23,0,1,1,1,0.209,24.98,0
86.31,21,212,16.75,4,67.75,0,0,6,0,1,1,1,0.172,54.27,1
32.52,3,352,7.84,2,70.22,0,0,6,0,1,1,1,0.142,12.72,0
5.11,19,103,10.22,0,25.15,0,0,8,0,1,1,1,0.195,17.03,0
22.18,0,573,6.31,1,55.09,0,0,29,0,1,1,0,0.189,6.21,0
47.62,11,29,4.39,5,49.62,1,0,0,0,1,1,0,0.182,45.14,0
21.48,10,224,6.65,2,68.8,1,0,9,0,1,0,0,0.029,25.32,0
22.74,18,99,3.22,3,31.4,0,0,9,0,1,1,1,0.484,26.79,0
8.81,14,655,17.03,2,39.57,0,0,59,0,1,1,1,0.099,3.49,0
52.8,20,1076,1.61,1,42.63,0,0,76,1,1,0,0,0.046,0.33,0
15.67,9,41,10.91,1,14.99,0,0,0,0,1,1,1,0.234,5.38,0
3.47,0,769,9.72,0,9.55,1,0,58,0,1,1,1,0.251,11.39,0
20.67,23,1130,5.39,1,14.81,1,0,102,0,1,1,0,0.176,19.99,0
79.93,2,1824,1.62,1,51.76,0,1,170,0,1,1,0,0.103,2.26,0
20.35,13,433,18.23,2,17.44,1,0,21,0,0,1,1,0.373,21.99,0
170.37,14,198,12.64,1,7.42,0,0,6,0,1,1,1,0.131,18.48,0
46.02,0,194,24.87,0,3.75,0,0,18,1,1,1,0,0.234,5.45,0
42.05,9,238,4.03,1,27.0,0,0,20,0,1,1,0,0.072,6.38,0
26.35,21,474,23.52,1,61.84,0,0,24,0,1,1,0,0.084,17.14,0
27.99,0,337,5.18,4,15.03,1,1,23,1,1,1,0,0.496,34.86,1
23.02,14,530,1.79,2,24.15,0,0,26,0,0,1,0,0.081,27.11,0
22.15,2,20,2.17,2,15.3,0,0,1,1,1,1,0,0.16,20.6,0
50.95,20,56,3.75,2,19.68,1,0,2,0,1,1,0,0.058,34.0,0
11.75,19,1876,17.21,0,18.61,0,0,39,1,1,1,0,0.211,7.22,0
10.22,22,2689,4.19,2,12.39,1,1,268,0,1,1,1,0.11,31.29,0
9.75,21,687,13.89,0,72.08,0,0,25,0,1,1,0,0.386,0.0,0
231.75,11,148,4.45,2,40.35,0,0,6,0,1,1,0,0.113,23.1,0
50.92,18,1533,6.82,0,10.51,0,0,67,0,1,1,1,0.125,0.0,0
40.63,15,120,33.07,1,16.13,0,0,4,0,1,1,1,0.097,6.34,0
10.41,7,657,10.41,1,20.89,0,0,28,0,1,1,1,0.22,11.03,0
55.89,23,61,13.75,1,28.48,0,0,3,0,0,1,1,0.099,20.01,0
26.67,13,523,3.15,1,32.37,0,0,12,0,1,1,1,0.148,9.09,0
37.12,17,713,2.11,1,20.05,0,0,16,0,1,1,0,0.125,2.65,0
11.28,22,982,8.0,0,23.12,0,0,54,0,1,1,0,0.086,0.0,0
35.17,0,663,29.01,1,33.44,0,0,49,0,1,1,1,0.116,25.35,0
19.61,1,1285,4.13,1,18.07,1,0,44,0,1,1,1,0.13,22.02,0
13.93,23,368,14.58,1,74.85,0,0,22,1,1,1,0,0.186,6.01,0
62.43,11,566,30.85,4,58.35,0,0,30,0,1,1,1,0.239,25.42,0
6.44,16,231,40.87,0,22.92,0,0,12,0,1,1,0,0.294,0.0,0
52.71,1,5,76.22,4,69.78,0,0,0,0,1,1,1,0.397,26.69,1
59.41,16,707,21.59,1,39.13,0,0,46,0,1,1,1,0.162,5.13,0
12.43,20,1020,1.17,0,36.99,0,0,56,1,1,1,1,0.225,0.0,0
13.19,6,96,30.77,2,86.19,0,0,3,0,1,1,1,0.177,10.73,0
23.97,5,15,32.53,0,53.44,0,0,0,0,1,1,1,0.115,0.0,0
39.73,5,90,12.22,1,60.81,0,0,2,1,1,1,0,0.189,7.24,0
25.72,21,1128,1.05,1,10.39,0,0,57,0,1,1,0,0.141,21.79,0
46.23,7,175,9.71,3,25.68,1,0,4,0,1,1,1,0.315,27.32,0
174.68,4,133,3.55,1,14.92,0,0,5,0,1,1,1,0.103,3.42,0
18.03,14,7,8.75,2,8.77,0,0,0,0,1,1,0,0.02,23.53,0
5.39,6,176,19.32,0,7.15,1,0,14,0,1,1,1,0.064,22.41,0
68.44,2,629,16.52,1,48.0,2,0,22,0,1,1,0,0.162,29.8,0
161.31,9,1598,22.71,2,31.79,1,0,112,0,1,1,0,0.416,15.15,1
44.38,2,188,9.71,1,8.42,0,1,7,0,1,1,0,0.093,24.03,0
10.1,13,138,10.72,1,26.43,0,0,7,0,1,1,1,0.069,7.24,0
26.47,21,1095,41.16,2,17.67,0,0,101,0,1,1,0,0.14,26.56,0
9.79,2,957,14.96,0,11.73,0,2,24,0,1,1,0,0.132,0.0,0
56.99,0,199,20.65,1,47.93,0,0,19,0,1,1,1,0.154,5.71,0
7.76,0,36,16.38,0,21.91,1,0,2,0,1,1,1,0.028,0.44,0
